@relation jAudio
@ATTRIBUTE "Spectral Centroid0" NUMERIC
@ATTRIBUTE "Spectral Rolloff Point0" NUMERIC
@ATTRIBUTE "Spectral Flux0" NUMERIC
@ATTRIBUTE "Compactness0" NUMERIC
@ATTRIBUTE "Spectral Variability0" NUMERIC
@ATTRIBUTE "Root Mean Square0" NUMERIC
@ATTRIBUTE "Fraction Of Low Energy Windows0" NUMERIC
@ATTRIBUTE "Zero Crossings0" NUMERIC
@ATTRIBUTE "Strongest Beat0" NUMERIC
@ATTRIBUTE "Beat Sum0" NUMERIC
@ATTRIBUTE "Strength Of Strongest Beat0" NUMERIC
@ATTRIBUTE "LPC0" NUMERIC
@ATTRIBUTE "LPC1" NUMERIC
@ATTRIBUTE "LPC2" NUMERIC
@ATTRIBUTE "LPC3" NUMERIC
@ATTRIBUTE "LPC4" NUMERIC
@ATTRIBUTE "LPC5" NUMERIC
@ATTRIBUTE "LPC6" NUMERIC
@ATTRIBUTE "LPC7" NUMERIC
@ATTRIBUTE "LPC8" NUMERIC
@ATTRIBUTE "LPC9" NUMERIC
@ATTRIBUTE "Method of Moments0" NUMERIC
@ATTRIBUTE "Method of Moments1" NUMERIC
@ATTRIBUTE "Method of Moments2" NUMERIC
@ATTRIBUTE "Method of Moments3" NUMERIC
@ATTRIBUTE "Method of Moments4" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs0" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs1" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs2" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs3" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs4" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs5" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs6" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs7" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs8" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs9" NUMERIC
@ATTRIBUTE "FileName" {augusta.wav,test.wav}
@DATA
4.536E2,5.908E-2,1.335E-3,3.713E4,5.515E-4,1.901E-1,?,8.93E2,?,?,?,-9.58E-1,5.225E-1,-1.319E-1,1.205E-1,-2.721E-2,2.294E-2,2.075E-2,6.664E-2,1.446E-1,0E0,1.939E0,1.513E3,3.247E6,9.88E9,5.469E13,-5.863E2,1.4E2,-9.141E-1,-1.872E4,1.242E2,-2.27E1,5.123E6,-1.061E3,6.927E0,-3.027E2,augusta.wav
5.979E2,7.166E-2,2.911E-2,3.229E4,1.992E-3,3.468E-1,?,1.428E3,?,?,?,-9.628E-1,7.607E-1,-2.077E-1,7.129E-2,1.754E-1,-4.22E-2,4.933E-2,6.239E-2,1.413E-1,0E0,4.79E0,1.354E3,2.176E6,7.146E9,3.951E13,-5.784E2,1.444E2,-1.255E0,-1.995E4,1.758E2,-2.66E1,5.636E6,-1.558E3,1.353E1,-3.711E2,augusta.wav
7.378E2,1.482E-1,2.942E-2,2.037E4,2.088E-3,3.496E-1,?,1.238E3,?,?,?,-9.448E-1,6.999E-1,-1.782E-1,8.212E-2,4.057E-2,9.596E-2,8.633E-2,1.586E-2,8.876E-2,0E0,7.763E0,1.673E3,2.763E6,8.104E9,4.422E13,-5.776E2,1.492E2,-1.557E0,-2.131E4,2.256E2,-3.027E1,6.223E6,-2.01E3,2.098E1,-4.383E2,augusta.wav
6.914E2,1.417E-1,2.377E-2,2.939E4,9.26E-4,2.253E-1,?,1.068E3,?,?,?,-9.582E-1,8.705E-1,-2.738E-1,-6.661E-2,7.379E-2,-1.821E-1,-1.378E-2,2.385E-1,2.25E-1,0E0,2.972E0,1.345E3,2.06E6,7.074E9,3.971E13,-5.711E2,1.539E2,-1.885E0,-2.271E4,2.816E2,-3.478E1,6.847E6,-2.58E3,3.159E1,-5.247E2,augusta.wav
5.219E2,6.982E-2,6.613E-3,5.012E4,9.939E-4,2.667E-1,?,1.153E3,?,?,?,-9.649E-1,8.697E-1,-3.546E-1,-6.912E-2,1.381E-1,-1.911E-1,3.142E-2,3.053E-1,2.06E-1,0E0,3.09E0,1.181E3,1.812E6,6.395E9,3.664E13,-5.751E2,1.587E2,-2.164E0,-2.418E4,3.332E2,-3.871E1,7.522E6,-3.23E3,4.404E1,-6.038E2,augusta.wav
3.051E2,5.688E-2,5.961E-3,5.599E4,5.329E-4,1.748E-1,?,9.32E2,?,?,?,-9.575E-1,8.088E-1,-3.362E-1,-9.103E-2,1.472E-1,-2.037E-1,3.059E-3,2.723E-1,9.799E-2,0E0,1.347E0,9.884E2,2.207E6,9.001E9,5.127E13,-5.723E2,1.634E2,-2.423E0,-2.566E4,3.842E2,-4.273E1,8.222E6,-3.8E3,5.636E1,-6.887E2,augusta.wav
5.732E2,1.783E-1,2.451E-3,5.351E4,6.491E-4,1.916E-1,?,1.328E3,?,?,?,-9.452E-1,7.704E-1,-4.512E-1,-1.967E-1,1.931E-1,-1.148E-1,4.008E-2,3.511E-1,8.029E-2,0E0,2.281E0,1.362E3,2.182E6,6.963E9,4.068E13,-5.695E2,1.68E2,-2.642E0,-2.717E4,4.31E2,-4.666E1,8.959E6,-4.358E3,6.852E1,-7.752E2,augusta.wav
5.198E2,7.068E-2,2.375E-3,5.132E4,6.579E-4,1.802E-1,?,1.253E3,?,?,?,-9.543E-1,7.857E-1,-4.204E-1,-1.372E-1,2.252E-1,-1.041E-1,6.32E-2,3.3E-1,2.515E-2,0E0,2.254E0,1.309E3,2.203E6,7.225E9,4.174E13,-5.552E2,1.726E2,-2.867E0,-2.869E4,4.806E2,-5.1E1,9.723E6,-4.91E3,8.156E1,-8.741E2,augusta.wav
7E2,1.305E-1,4.081E-3,4.253E4,7.193E-4,1.557E-1,?,1.286E3,?,?,?,-9.502E-1,8.245E-1,-2.415E-1,-2.551E-2,1.854E-1,-7.419E-2,8.361E-3,8.852E-2,-2.237E-2,0E0,2.858E0,1.281E3,1.9E6,6.559E9,3.643E13,-5.444E2,1.771E2,-3.072E0,-3.025E4,5.29E2,-5.53E1,1.052E7,-5.336E3,9.253E1,-9.752E2,augusta.wav
6.438E2,1.797E-1,3.353E-3,4.314E4,3.785E-4,9.932E-2,?,1.415E3,?,?,?,-9.385E-1,6.841E-1,-3.84E-1,-1.937E-1,1.955E-1,-2.17E-1,-4.199E-2,2.309E-1,9.803E-2,0E0,1.587E0,1.595E3,2.829E6,8.423E9,4.995E13,-5.38E2,1.815E2,-3.321E0,-3.177E4,5.865E2,-6.05E1,1.133E7,-5.842E3,1.069E2,-1.101E3,augusta.wav
5.461E2,6.848E-2,8.874E-4,4.23E4,3.62E-4,8.927E-2,?,1.146E3,?,?,?,-9.387E-1,6.011E-1,-4.263E-1,-2.306E-1,3.636E-1,-1.31E-1,2.177E-2,1.917E-1,9.878E-2,0E0,1.246E0,1.614E3,3.005E6,8.835E9,5.362E13,-5.471E2,1.857E2,-3.595E0,-3.329E4,6.506E2,-6.631E1,1.215E7,-6.272E3,1.215E2,-1.248E3,augusta.wav
3.21E2,5.896E-2,7.48E-4,4.969E4,1.575E-4,3.756E-2,?,7.28E2,?,?,?,-9.823E-1,4.295E-1,1.68E-1,1.683E-1,1.31E-1,1.349E-1,7.618E-2,5.874E-2,-6.791E-4,0E0,4.677E-1,1.315E3,3.391E6,1.249E10,7.077E13,-5.918E2,1.897E2,-3.859E0,-3.478E4,7.144E2,-7.173E1,1.298E7,-6.711E3,1.365E2,-1.392E3,augusta.wav
6.464E2,1.682E-1,1.421E-3,4.002E4,4.637E-4,1.124E-1,?,1.093E3,?,?,?,-9.609E-1,5.863E-1,-3.673E-1,-6.991E-2,3.723E-1,-2.39E-1,4.239E-2,4.001E-1,1.949E-1,0E0,1.718E0,1.602E3,2.842E6,8.44E9,5.028E13,-6.2E2,1.939E2,-4.054E0,-3.637E4,7.676E2,-7.569E1,1.388E7,-7.173E3,1.5E2,-1.501E3,augusta.wav
5.67E2,7.983E-2,1.737E-3,4.964E4,5.944E-4,1.973E-1,?,1.166E3,?,?,?,-9.452E-1,5.086E-1,-2.33E-1,9.697E-2,1.989E-1,6.954E-2,5.287E-2,-4.352E-3,8.307E-3,0E0,2.457E0,1.547E3,2.987E6,8.935E9,5.16E13,-6.202E2,1.982E2,-4.197E0,-3.803E4,8.126E2,-7.852E1,1.484E7,-7.645E3,1.619E2,-1.581E3,augusta.wav
8.042E2,1.7E-1,2.465E-2,3.249E4,1.788E-3,4.434E-1,?,1.097E3,?,?,?,-9.386E-1,6.605E-1,-1.784E-1,7.721E-2,4.712E-2,7.682E-2,8.229E-2,1.014E-1,1.219E-1,0E0,7.613E0,1.702E3,2.784E6,7.894E9,4.396E13,-6.057E2,2.027E2,-4.319E0,-3.982E4,8.551E2,-8.082E1,1.59E7,-8.319E3,1.772E2,-1.646E3,augusta.wav
6.825E2,1.064E-1,2.369E-2,4.854E4,1.129E-3,4.002E-1,?,1.213E3,?,?,?,-9.544E-1,7.806E-1,-2.358E-1,6.012E-2,1.625E-1,4.296E-2,7.681E-2,1.07E-1,1.785E-1,0E0,3.42E0,1.301E3,1.878E6,6.458E9,3.722E13,-5.955E2,2.073E2,-4.384E0,-4.167E4,8.874E2,-8.214E1,1.701E7,-8.911E3,1.884E2,-1.682E3,augusta.wav
6.391E2,1.223E-1,1.036E-2,3.472E4,8.139E-4,2.377E-1,?,8.7E2,?,?,?,-9.55E-1,8.416E-1,-3.179E-1,4.466E-2,4.068E-1,-2.112E-1,-1.117E-2,1.634E-1,2.494E-1,0E0,2.361E0,1.23E3,1.805E6,6.557E9,3.746E13,-5.988E2,2.119E2,-4.426E0,-4.356E4,9.154E2,-8.312E1,1.818E7,-9.559E3,1.997E2,-1.708E3,augusta.wav
1.771E2,2.637E-2,5.539E-3,4.723E4,2.032E-4,4.346E-2,?,4.17E2,?,?,?,-9.925E-1,2.656E-1,1.041E-1,1.504E-1,1.172E-1,1.219E-1,1.464E-1,1.108E-1,9.334E-2,0E0,4.375E-1,1.19E3,3.472E6,1.319E10,7.581E13,-6.269E2,2.164E2,-4.539E0,-4.544E4,9.586E2,-8.484E1,1.938E7,-1.009E4,2.116E2,-1.756E3,augusta.wav
8.669E2,1.693E-1,1.415E-3,2.757E4,4.2E-4,2.681E-1,?,9.46E2,?,?,?,-9.28E-1,8.109E-1,-2.198E-1,-5.456E-2,-7.351E-3,-7.925E-2,-3.773E-2,2.419E-2,1.958E-1,0E0,1.772E0,1.751E3,3.014E6,8.354E9,4.86E13,-6.399E2,2.209E2,-4.626E0,-4.74E4,9.98E2,-8.602E1,2.064E7,-1.051E4,2.202E2,-1.789E3,augusta.wav
6.873E2,1.787E-1,1.779E-3,5.282E4,5.055E-4,3.072E-1,?,1.569E3,?,?,?,-9.304E-1,8.205E-1,-2.625E-1,-8.002E-2,3.443E-2,-5.401E-2,-1.469E-2,3.891E-2,2.21E-1,0E0,1.724E0,1.614E3,2.514E6,7.644E9,4.623E13,-6.451E2,2.255E2,-4.655E0,-4.94E4,1.026E3,-8.6E1,2.196E7,-1.082E4,2.235E2,-1.787E3,augusta.wav
7.517E2,1.61E-1,1.135E-2,4.781E4,1.259E-3,4.101E-1,?,1.456E3,?,?,?,-9.331E-1,8.578E-1,-2.881E-1,-1.401E-2,2.5E-2,2.137E-2,1.721E-3,1.196E-1,1.313E-1,0E0,4.256E0,1.392E3,1.983E6,6.58E9,3.591E13,-6.303E2,2.301E2,-4.642E0,-5.148E4,1.045E3,-8.542E1,2.336E7,-1.085E4,2.189E2,-1.767E3,augusta.wav
5.148E2,7.715E-2,1.228E-2,5.661E4,1.269E-3,3.677E-1,?,1.397E3,?,?,?,-9.428E-1,8.417E-1,-3.143E-1,2.303E-2,5.513E-2,-3.275E-2,-2.575E-2,6.701E-2,1.362E-1,0E0,3.054E0,1.297E3,2.063E6,6.936E9,3.942E13,-5.962E2,2.345E2,-4.656E0,-5.352E4,1.069E3,-8.563E1,2.477E7,-1.071E4,2.125E2,-1.768E3,augusta.wav
6.499E2,2.034E-1,1.076E-2,4.476E4,8.381E-4,2.243E-1,?,1.711E3,?,?,?,-9.537E-1,7.54E-1,-4.651E-1,-1.408E-1,3.281E-1,-1.421E-1,6.408E-2,4.004E-1,2.67E-1,0E0,2.22E0,1.736E3,2.778E6,7.859E9,4.896E13,-5.911E2,2.389E2,-4.742E0,-5.556E4,1.111E3,-8.724E1,2.62E7,-1.073E4,2.13E2,-1.81E3,augusta.wav
5.466E2,6.97E-2,4.666E-3,5.397E4,3.409E-4,1.262E-1,?,1.644E3,?,?,?,-9.399E-1,6.449E-1,-3.553E-1,-9.865E-2,2.171E-1,-2.712E-1,-1.949E-2,3.046E-1,1.402E-1,0E0,9.829E-1,1.57E3,2.889E6,8.723E9,5.22E13,-6.078E2,2.432E2,-4.924E0,-5.761E4,1.175E3,-9.056E1,2.766E7,-1.094E4,2.216E2,-1.904E3,augusta.wav
5.677E2,7.922E-2,3.677E-2,4.35E4,2.099E-3,4.065E-1,?,1.623E3,?,?,?,-9.663E-1,7.731E-1,-4.944E-2,1.862E-1,1.253E-1,8.116E-4,-1.904E-3,4.741E-2,7.877E-2,0E0,4.424E0,1.403E3,2.339E6,7.909E9,4.294E13,-6.295E2,2.477E2,-5.068E0,-5.979E4,1.232E3,-9.341E1,2.924E7,-1.15E4,2.353E2,-1.986E3,augusta.wav
5.888E2,7.068E-2,5.039E-2,4.446E4,1.634E-3,3.746E-1,?,1.159E3,?,?,?,-9.701E-1,9.178E-1,-2.159E-1,9.135E-2,2.492E-1,-1.308E-1,2.041E-2,1.297E-1,2.684E-1,0E0,3.1E0,1.293E3,1.845E6,6.524E9,3.654E13,-6.418E2,2.523E2,-5.235E0,-6.204E4,1.296E3,-9.714E1,3.091E7,-1.223E4,2.538E2,-2.095E3,augusta.wav
8.208E2,2.023E-1,2.25E-2,4.448E4,2.455E-4,1.482E-1,?,1.103E3,?,?,?,-9.208E-1,7.333E-1,-4.3E-1,-2.116E-1,1.135E-1,-3.273E-1,-1.363E-1,2.387E-1,9.234E-2,0E0,8.479E-1,1.935E3,3.387E6,8.62E9,5.355E13,-6.716E2,2.567E2,-5.307E0,-6.425E4,1.337E3,-9.859E1,3.258E7,-1.314E4,2.717E2,-2.136E3,augusta.wav
7.512E2,1.63E-1,2.495E-2,3.869E4,1.727E-3,3.425E-1,?,1.451E3,?,?,?,-9.501E-1,8.382E-1,-4.452E-1,-1.107E-1,2.119E-1,-1.074E-1,1.787E-2,2.529E-1,1.468E-1,0E0,4.233E0,1.394E3,1.902E6,6.38E9,3.533E13,-6.566E2,2.609E2,-5.144E0,-6.644E4,1.316E3,-9.596E1,3.426E7,-1.362E4,2.684E2,-2.047E3,augusta.wav
5.723E2,7.202E-2,2.949E-2,4.38E4,1.024E-3,2.389E-1,?,1.6E3,?,?,?,-9.64E-1,7.727E-1,-4.63E-1,-1.177E-1,3.153E-1,-7.085E-3,1.418E-1,3.827E-1,1.931E-1,0E0,2.207E0,1.607E3,2.531E6,7.479E9,4.37E13,-6.6E2,2.652E2,-4.998E0,-6.866E4,1.299E3,-9.4E1,3.599E7,-1.394E4,2.627E2,-1.979E3,augusta.wav
5.729E2,7.556E-2,7.888E-3,4.466E4,1.252E-3,2.495E-1,?,1.232E3,?,?,?,-9.611E-1,8.043E-1,-3.922E-1,-7.493E-2,2.499E-1,-1.318E-1,6.806E-2,3.171E-1,1.335E-1,0E0,2.712E0,1.453E3,2.147E6,6.85E9,3.93E13,-6.583E2,2.695E2,-4.893E0,-7.092E4,1.292E3,-9.333E1,3.778E7,-1.43E4,2.596E2,-1.951E3,augusta.wav
6.876E2,9.363E-2,1.601E-2,4.074E4,1.407E-3,2.794E-1,?,1.852E3,?,?,?,-9.531E-1,8.401E-1,-4.034E-1,-6.075E-2,3.208E-1,-6.436E-2,5.689E-2,2.553E-1,1.695E-1,0E0,4.258E0,1.377E3,1.861E6,6.242E9,3.564E13,-6.684E2,2.739E2,-4.735E0,-7.33E4,1.271E3,-9.175E1,3.969E7,-1.449E4,2.505E2,-1.894E3,augusta.wav
6.048E2,6.934E-2,1.736E-2,3.399E4,1.415E-3,2.462E-1,?,1.007E3,?,?,?,-9.661E-1,8.749E-1,-3.229E-1,1.76E-2,3.128E-1,-5.37E-2,9.809E-2,2.84E-1,1.923E-1,0E0,2.809E0,1.262E3,1.808E6,6.41E9,3.581E13,-6.846E2,2.784E2,-4.502E0,-7.575E4,1.228E3,-8.895E1,4.17E7,-1.433E4,2.318E2,-1.8E3,augusta.wav
5.945E2,7.532E-2,1.698E-2,4.069E4,1.229E-3,2.316E-1,?,9.9E2,?,?,?,-9.593E-1,8.207E-1,-4.174E-1,-8.388E-2,2.493E-1,-1.056E-1,7.888E-2,3.555E-1,2.358E-1,0E0,3.344E0,1.379E3,1.898E6,6.258E9,3.572E13,-6.893E2,2.83E2,-4.192E0,-7.828E4,1.162E3,-8.519E1,4.381E7,-1.386E4,2.054E2,-1.678E3,augusta.wav
6.803E2,1.74E-1,1.431E-2,4.424E4,1.165E-3,2.381E-1,?,1.197E3,?,?,?,-9.545E-1,8.174E-1,-4.44E-1,-1.167E-1,2.49E-1,-8.953E-2,7.653E-2,3.721E-1,2.203E-1,0E0,2.983E0,1.456E3,2.046E6,6.591E9,3.779E13,-6.862E2,2.875E2,-3.809E0,-8.084E4,1.073E3,-8.098E1,4.597E7,-1.285E4,1.702E2,-1.542E3,augusta.wav
6.902E2,1.757E-1,4.952E-3,2.982E4,7.383E-4,1.463E-1,?,1.077E3,?,?,?,-9.403E-1,7.055E-1,-3.761E-1,-7.648E-2,3.545E-1,-2.951E-1,-1.178E-2,2.932E-1,2.152E-1,0E0,1.962E0,1.56E3,2.38E6,7.421E9,4.335E13,-6.933E2,2.921E2,-3.534E0,-8.346E4,1.012E3,-7.882E1,4.823E7,-1.203E4,1.455E2,-1.465E3,augusta.wav
5.848E2,7.361E-2,6.364E-3,4.41E4,8.785E-4,1.642E-1,?,1.41E3,?,?,?,-9.499E-1,6.605E-1,-3.225E-1,8.183E-3,3.804E-1,-2.766E-1,6.199E-2,3.705E-1,2.12E-2,0E0,2.833E0,1.446E3,2.397E6,7.651E9,4.407E13,-7.019E2,2.967E2,-3.079E0,-8.613E4,8.95E2,-7.383E1,5.056E7,-1.098E4,1.139E2,-1.309E3,augusta.wav
6.226E2,2.05E-1,6.24E-3,4.536E4,1.32E-4,6.004E-2,?,1.065E3,?,?,?,-9.482E-1,6.378E-1,-4.064E-1,-2.68E-1,2.294E-1,-1.036E-2,6.423E-2,2.348E-1,1.831E-1,0E0,5.418E-1,1.843E3,3.32E6,8.983E9,5.479E13,-7.008E2,3.01E2,-2.761E0,-8.868E4,8.139E2,-7.163E1,5.282E7,-1.023E4,9.387E1,-1.231E3,augusta.wav
1.03E3,1.746E-1,6.382E-4,4.285E4,2.999E-4,5.795E-2,?,1.695E3,?,?,?,-8.89E-1,6.835E-1,-2.83E-1,-3.72E-2,3.181E-1,-3.048E-1,-1.861E-1,1.975E-2,9.529E-2,0E0,1.244E0,1.791E3,2.654E6,7.808E9,4.561E13,-7.153E2,3.052E2,-2.542E0,-9.123E4,7.594E2,-7.101E1,5.511E7,-1.008E4,8.393E1,-1.195E3,augusta.wav
1.616E3,3.81E-1,7.829E-4,4.221E4,2.926E-4,8.211E-2,?,2.649E3,?,?,?,-8.191E-1,6.384E-1,-3.335E-1,-1.803E-1,4.177E-1,-3.253E-1,-1.048E-1,1.928E-1,-7.651E-3,0E0,1.789E0,2.309E3,3.274E6,7.688E9,5.124E13,-7.242E2,3.095E2,-2.253E0,-9.381E4,6.817E2,-6.932E1,5.747E7,-9.617E3,7.002E1,-1.129E3,augusta.wav
4.496E2,8.167E-2,7.614E-4,5.84E4,1.349E-4,5.783E-2,?,1.733E3,?,?,?,-7.895E-1,5.536E-1,-3.762E-1,-2.275E-1,4.6E-1,-2.746E-1,-1.254E-1,-6.764E-3,-2.961E-3,0E0,4.442E-1,1.976E3,3.67E6,9.146E9,5.839E13,-7.499E2,3.137E2,-2.012E0,-9.641E4,6.17E2,-6.803E1,5.988E7,-8.864E3,5.686E1,-1.076E3,augusta.wav
6.88E2,1.571E-1,3.897E-3,4.422E4,6.846E-4,1.124E-1,?,2.635E3,?,?,?,-8.853E-1,4.999E-1,-4.256E-1,-1.687E-1,5.362E-1,-2.763E-1,-7.388E-2,2.515E-2,7.992E-2,0E0,2.239E0,1.801E3,2.956E6,8.401E9,5.174E13,-7.626E2,3.18E2,-1.661E0,-9.91E4,5.154E2,-6.506E1,6.24E7,-8.138E3,4.251E1,-9.78E2,augusta.wav
9.342E2,2.396E-1,3.499E-3,6.057E4,2.115E-4,8.846E-2,?,1.673E3,?,?,?,-8.9E-1,8.083E-1,-3.084E-1,-1.593E-1,1.702E-1,-1.993E-2,-5.576E-2,2.957E-2,-1.316E-3,0E0,9.876E-1,1.728E3,2.502E6,7.457E9,4.334E13,-7.74E2,3.223E2,-1.347E0,-1.018E5,4.227E2,-6.253E1,6.5E7,-7.346E3,3.07E1,-8.942E2,augusta.wav
7.082E2,1.847E-1,2.629E-4,4.519E4,2.055E-4,7.806E-2,?,1.445E3,?,?,?,-9.021E-1,7.96E-1,-2.922E-1,-1.2E-1,1.773E-1,-6.65E-2,-6.962E-2,2.824E-2,2.964E-2,0E0,8.826E-1,1.694E3,2.862E6,8.658E9,5.127E13,-7.935E2,3.266E2,-1.038E0,-1.046E5,3.288E2,-5.999E1,6.769E7,-6.637E3,2.108E1,-8.123E2,augusta.wav
8.635E2,2.628E-1,4.691E-4,4.362E4,2.869E-4,6.07E-2,?,1.562E3,?,?,?,-8.771E-1,5.555E-1,-4.545E-1,-3.625E-1,3.215E-1,-1.775E-1,-2.109E-2,1.391E-1,1.531E-1,0E0,1.295E0,1.917E3,3.103E6,8.268E9,5.22E13,-8.006E2,3.311E2,-7.325E-1,-1.075E5,2.338E2,-5.748E1,7.052E7,-5.775E3,1.278E1,-7.333E2,augusta.wav
1.075E3,1.877E-1,6.43E-4,3.255E4,2.55E-4,5.39E-2,?,1.304E3,?,?,?,-9.041E-1,7.118E-1,-3.252E-1,-2.017E-1,2.035E-1,-1.385E-1,-1.572E-1,-8.913E-2,2.759E-2,0E0,1.205E0,1.767E3,2.472E6,7.581E9,4.401E13,-8.132E2,3.356E2,-3.807E-1,-1.105E5,1.21E2,-5.452E1,7.346E7,-4.542E3,5.152E0,-6.436E2,augusta.wav
8.229E2,1.501E-1,8.039E-4,4.216E4,3.835E-4,6.807E-2,?,1.091E3,?,?,?,-9.261E-1,7.338E-1,-2.208E-1,-6.983E-2,2.522E-1,-1.223E-1,-1.431E-1,-2.263E-1,2.249E-2,0E0,1.535E0,1.45E3,2.299E6,7.73E9,4.367E13,-8.087E2,3.402E2,-1.86E-1,-1.136E5,5.731E1,-5.319E1,7.656E7,-4.059E3,2.219E0,-5.985E2,augusta.wav
7.708E2,2.39E-1,9.732E-4,6.101E4,1.749E-4,5.027E-2,?,1.956E3,?,?,?,-8.257E-1,5.466E-1,-4.372E-1,-3.928E-1,2.44E-1,-2.741E-1,-1.463E-1,-3.82E-2,1.062E-1,0E0,7.852E-1,1.973E3,3.245E6,8.262E9,5.169E13,-8.066E2,3.447E2,7.043E-2,-1.167E5,-2.896E1,-5.135E1,7.969E7,-3.231E3,-6.601E-1,-5.396E2,augusta.wav
1.375E3,3.361E-1,1.566E-4,4.274E4,1.623E-4,4.252E-2,?,2.328E3,?,?,?,-7.201E-1,5.557E-1,-4.148E-1,-5.47E-1,1.682E-1,-2.606E-1,-1.269E-1,-1.942E-1,-1.023E-3,0E0,8.369E-1,2.457E3,3.575E6,7.182E9,5.236E13,-8.106E2,3.492E2,2.555E-1,-1.197E5,-9.269E1,-5.021E1,8.287E7,-2.422E3,-1.772E0,-5.004E2,augusta.wav
2.303E2,4.468E-2,1.545E-4,4.895E4,1.299E-4,2.747E-2,?,7.62E2,?,?,?,-9.762E-1,2.734E-1,-7.995E-2,-6.204E-2,1.854E-2,-7.432E-3,-1.446E-2,6.774E-3,5.788E-3,0E0,3.289E-1,1.724E3,3.993E6,1.2E10,7.009E13,-8.328E2,3.536E2,3.718E-1,-1.228E5,-1.34E2,-4.958E1,8.609E7,-1.774E3,-1.865E0,-4.768E2,augusta.wav
2.596E2,5.139E-2,2.434E-5,4.586E4,1.37E-4,2.881E-2,?,7.62E2,?,?,?,-9.769E-1,2.978E-1,-7.428E-2,-7.717E-2,-1.237E-2,-9.577E-3,4.63E-3,1.169E-2,-1.861E-2,0E0,3.855E-1,1.673E3,3.718E6,1.131E10,6.558E13,-8.364E2,3.579E2,5.174E-1,-1.259E5,-1.861E2,-4.871E1,8.931E7,-6.607E2,-9.55E-1,-4.468E2,augusta.wav
8.157E2,1.266E-1,1.639E-2,1.522E4,1.263E-3,2.439E-1,?,1.115E3,?,?,?,-9.421E-1,5.914E-1,-2.183E-1,5.597E-2,1.643E-1,4.723E-2,7.106E-2,-1.329E-2,4.992E-2,0E0,6.267E0,1.705E3,2.976E6,8.466E9,4.787E13,-8.085E2,3.625E2,6.077E-1,-1.291E5,-2.208E2,-4.85E1,9.28E7,-3.473E2,-5.822E-1,-4.326E2,augusta.wav
4.434E2,8.118E-2,1.573E-2,5.384E4,1.734E-4,1.755E-1,?,1.154E3,?,?,?,-9.587E-1,6.85E-1,-4.312E-1,-1.513E-1,2.99E-1,-2.541E-1,-8.097E-2,1.863E-1,2.783E-1,0E0,6.436E-1,1.691E3,3.28E6,9.231E9,5.496E13,-8.052E2,3.671E2,6.739E-1,-1.324E5,-2.473E2,-4.828E1,9.639E7,8.489E1,1.559E-1,-4.218E2,augusta.wav
7.081E2,1.759E-1,1.484E-2,4.841E4,1.307E-3,3.193E-1,?,1.46E3,?,?,?,-9.299E-1,8.012E-1,-3.734E-1,-1.268E-1,8.91E-2,-6.85E-2,-1.812E-2,1.198E-1,2.205E-1,0E0,4.459E0,1.438E3,2.032E6,6.578E9,3.697E13,-7.856E2,3.717E2,8.503E-1,-1.358E5,-3.157E2,-4.732E1,1.001E8,2.401E2,5.494E-1,-3.878E2,augusta.wav
1.032E3,1.946E-1,2.714E-2,3.614E4,1.871E-3,4.555E-1,?,1.554E3,?,?,?,-9.19E-1,7.918E-1,-2.387E-1,-6.458E-2,-1.495E-2,8.067E-3,5.079E-2,1.419E-1,1.243E-1,0E0,7.015E0,1.805E3,2.558E6,7.364E9,4.103E13,-7.676E2,3.765E2,1.003E0,-1.393E5,-3.769E2,-4.727E1,1.04E8,4.734E2,1.261E0,-3.679E2,augusta.wav
7.127E2,1.176E-1,2.852E-2,3.84E4,7.314E-4,3.285E-1,?,9.5E2,?,?,?,-9.442E-1,8.098E-1,-1.271E-1,1.045E-1,7.898E-2,1.758E-1,1.335E-1,2.115E-2,6.765E-3,0E0,2.462E0,1.114E3,1.422E6,5.437E9,2.985E13,-7.649E2,3.812E2,1.212E0,-1.429E5,-4.612E2,-4.721E1,1.08E8,6.083E2,1.935E0,-3.399E2,augusta.wav
9.993E2,2.02E-1,9.716E-3,3.718E4,1.156E-3,2.481E-1,?,1.609E3,?,?,?,-9.189E-1,8.764E-1,-4.709E-1,-2.056E-1,1.232E-1,8.721E-2,-1.175E-2,1.929E-1,7.675E-2,0E0,4.113E0,1.58E3,1.847E6,5.774E9,3.259E13,-7.697E2,3.859E2,1.478E0,-1.465E5,-5.692E2,-4.737E1,1.122E8,9.66E2,3.7E0,-3.048E2,augusta.wav
