@relation jAudio
@ATTRIBUTE "Spectral Centroid0" NUMERIC
@ATTRIBUTE "Spectral Rolloff Point0" NUMERIC
@ATTRIBUTE "Spectral Flux0" NUMERIC
@ATTRIBUTE "Compactness0" NUMERIC
@ATTRIBUTE "Spectral Variability0" NUMERIC
@ATTRIBUTE "Root Mean Square0" NUMERIC
@ATTRIBUTE "Fraction Of Low Energy Windows0" NUMERIC
@ATTRIBUTE "Zero Crossings0" NUMERIC
@ATTRIBUTE "Strongest Beat0" NUMERIC
@ATTRIBUTE "Beat Sum0" NUMERIC
@ATTRIBUTE "Strength Of Strongest Beat0" NUMERIC
@ATTRIBUTE "LPC0" NUMERIC
@ATTRIBUTE "LPC1" NUMERIC
@ATTRIBUTE "LPC2" NUMERIC
@ATTRIBUTE "LPC3" NUMERIC
@ATTRIBUTE "LPC4" NUMERIC
@ATTRIBUTE "LPC5" NUMERIC
@ATTRIBUTE "LPC6" NUMERIC
@ATTRIBUTE "LPC7" NUMERIC
@ATTRIBUTE "LPC8" NUMERIC
@ATTRIBUTE "LPC9" NUMERIC
@ATTRIBUTE "Method of Moments0" NUMERIC
@ATTRIBUTE "Method of Moments1" NUMERIC
@ATTRIBUTE "Method of Moments2" NUMERIC
@ATTRIBUTE "Method of Moments3" NUMERIC
@ATTRIBUTE "Method of Moments4" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs0" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs1" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs2" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs3" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs4" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs5" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs6" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs7" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs8" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs9" NUMERIC
@ATTRIBUTE "FileName" {augusta.wav,test.wav}
@DATA
4.853E2,6.348E-2,2.717E-3,4.904E4,6.215E-4,1.207E-1,?,1.152E3,?,?,?,-9.634E-1,6.021E-1,-3.503E-1,-4.803E-2,3.808E-1,-2.305E-1,4.198E-2,3.868E-1,1.709E-1,0E0,1.814E0,1.439E3,2.574E6,8.028E9,4.74E13,-5.785E2,1.496E2,-2.49E0,-2.144E4,3.611E2,-4.88E1,6.281E6,-3.464E3,5.765E1,-8.331E2,augusta.wav
7.519E2,1.455E-1,1.149E-2,5.489E4,1.174E-3,3.265E-1,?,1.314E3,?,?,?,-9.249E-1,6.13E-1,-1.943E-1,6.542E-2,5.7E-2,5.213E-2,5.355E-2,4.024E-2,9.252E-2,0E0,6.117E0,1.7E3,3.08E6,8.613E9,4.849E13,-5.728E2,1.539E2,-2.523E0,-2.272E4,3.767E2,-5.038E1,6.853E6,-3.611E3,5.918E1,-8.687E2,augusta.wav
5.841E2,7.8E-2,1.615E-2,4.031E4,1.64E-3,3.645E-1,?,1.041E3,?,?,?,-9.554E-1,7.709E-1,-2.139E-1,7.025E-2,1.202E-1,7.43E-2,9.259E-2,1.3E-1,1.559E-1,0E0,5.387E0,1.317E3,2.17E6,7.282E9,4.014E13,-5.796E2,1.585E2,-2.43E0,-2.411E4,3.732E2,-4.971E1,7.489E6,-3.765E3,5.773E1,-8.517E2,augusta.wav
6.391E2,1.223E-1,1.914E-2,3.472E4,8.139E-4,2.377E-1,?,8.7E2,?,?,?,-9.55E-1,8.416E-1,-3.179E-1,4.466E-2,4.068E-1,-2.112E-1,-1.117E-2,1.634E-1,2.494E-1,0E0,2.361E0,1.23E3,1.805E6,6.557E9,3.746E13,-5.866E2,1.63E2,-2.342E0,-2.554E4,3.696E2,-4.911E1,8.164E6,-3.992E3,5.737E1,-8.365E2,augusta.wav
1.755E2,2.844E-2,5.559E-3,5.051E4,2.038E-4,4.525E-2,?,4.1E2,?,?,?,-9.928E-1,2.644E-1,9.71E-2,1.329E-1,1.157E-1,1.319E-1,1.521E-1,1.098E-1,8.313E-2,0E0,4.43E-1,1.183E3,3.424E6,1.296E10,7.427E13,-6.143E2,1.674E2,-2.35E0,-2.696E4,3.809E2,-4.938E1,8.854E6,-4.197E3,5.894E1,-8.43E2,augusta.wav
8.535E2,1.683E-1,3.199E-2,1.99E4,1.881E-3,2.75E-1,?,1.424E3,?,?,?,-9.275E-1,8.024E-1,-2.38E-1,-5.709E-2,3.314E-2,-9.283E-2,-4.28E-2,1.856E-2,2.029E-1,0E0,5.741E0,1.612E3,2.462E6,7.532E9,4.174E13,-6.109E2,1.718E2,-2.246E0,-2.844E4,3.731E2,-4.806E1,9.596E6,-4.424E3,5.782E1,-8.113E2,augusta.wav
7.444E2,1.747E-1,3.727E-2,4.539E4,1.443E-3,3.092E-1,?,1.311E3,?,?,?,-9.409E-1,8.619E-1,-3.176E-1,-1.075E-1,6.162E-2,5.384E-2,5.465E-2,1.908E-1,1.677E-1,0E0,3.822E0,1.382E3,1.755E6,5.849E9,3.288E13,-6.129E2,1.764E2,-2.177E0,-2.999E4,3.71E2,-4.745E1,1.039E7,-4.594E3,5.671E1,-7.945E2,augusta.wav
5.148E2,7.715E-2,1.541E-2,5.661E4,1.269E-3,3.677E-1,?,1.397E3,?,?,?,-9.428E-1,8.417E-1,-3.143E-1,2.303E-2,5.513E-2,-3.275E-2,-2.575E-2,6.701E-2,1.362E-1,0E0,3.054E0,1.297E3,2.063E6,6.936E9,3.942E13,-6.125E2,1.81E2,-2.12E0,-3.162E4,3.711E2,-4.708E1,1.125E7,-4.588E3,5.372E1,-7.824E2,augusta.wav
5.372E2,5.396E-2,1.425E-2,4.392E4,1.179E-3,1.921E-1,?,1.69E3,?,?,?,-9.51E-1,7.305E-1,-4.904E-1,-1.799E-1,3.252E-1,-1.931E-1,5.514E-2,4.478E-1,2.968E-1,0E0,2.531E0,1.554E3,2.459E6,7.443E9,4.493E13,-6.11E2,1.857E2,-2.055E0,-3.331E4,3.699E2,-4.648E1,1.216E7,-4.344E3,4.807E1,-7.647E2,augusta.wav
6.02E2,5.408E-2,2.122E-2,2.357E4,1.224E-3,3.195E-1,?,1.626E3,?,?,?,-9.633E-1,6.885E-1,-7.985E-2,1.663E-1,1.198E-1,2.118E-3,1.218E-2,8.478E-2,9.819E-2,0E0,3.315E0,2.109E3,3.86E6,8.782E9,5.337E13,-5.842E2,1.901E2,-1.904E0,-3.494E4,3.516E2,-4.496E1,1.306E7,-3.92E3,3.926E1,-7.24E2,augusta.wav
5.975E2,7.056E-2,5.447E-2,4.474E4,2.31E-3,3.917E-1,?,1.187E3,?,?,?,-9.7E-1,9.164E-1,-2.207E-1,8.361E-2,2.459E-1,-1.381E-1,5.806E-3,1.168E-1,2.761E-1,0E0,3.866E0,1.22E3,1.69E6,6.184E9,3.403E13,-5.851E2,1.944E2,-1.773E0,-3.656E4,3.353E2,-4.414E1,1.398E7,-3.61E3,3.292E1,-6.969E2,augusta.wav
8.208E2,2.023E-1,4.476E-2,4.448E4,2.455E-4,1.482E-1,?,1.103E3,?,?,?,-9.208E-1,7.333E-1,-4.3E-1,-2.116E-1,1.135E-1,-3.273E-1,-1.363E-1,2.387E-1,9.234E-2,0E0,8.479E-1,1.935E3,3.387E6,8.62E9,5.355E13,-6.374E2,1.987E2,-1.56E0,-3.82E4,3.014E2,-4.187E1,1.494E7,-3.36E3,2.638E1,-6.394E2,augusta.wav
6.676E2,1.423E-1,2.853E-2,4.242E4,1.835E-3,3.437E-1,?,1.382E3,?,?,?,-9.574E-1,8.609E-1,-4.506E-1,-9.998E-2,2.018E-1,-1.559E-2,6.659E-2,2.625E-1,6.429E-2,0E0,4.539E0,1.29E3,1.722E6,5.871E9,3.266E13,-6.524E2,2.03E2,-1.356E0,-3.994E4,2.668E2,-4.031E1,1.597E7,-3.464E3,2.314E1,-5.974E2,augusta.wav
6.039E2,9.729E-2,2.613E-2,4.97E4,8.48E-4,2.182E-1,?,1.587E3,?,?,?,-9.571E-1,7.785E-1,-4.138E-1,-8.813E-2,2.727E-1,-1.467E-1,5.655E-2,2.95E-1,1.237E-1,0E0,2.095E0,1.669E3,2.519E6,7.314E9,4.376E13,-6.588E2,2.074E2,-1.219E0,-4.172E4,2.443E2,-3.959E1,1.704E7,-3.581E3,2.105E1,-5.733E2,augusta.wav
6.487E2,7.593E-2,8.609E-3,4.686E4,1.222E-3,2.948E-1,?,1.767E3,?,?,?,-9.562E-1,8.398E-1,-4.023E-1,-5.512E-2,3.121E-1,-7.303E-2,6.368E-2,2.636E-1,1.585E-1,0E0,3.333E0,1.491E3,2.205E6,6.992E9,4.065E13,-6.392E2,2.117E2,-9.939E-1,-4.348E4,2.027E2,-3.884E1,1.814E7,-3.278E3,1.539E1,-5.433E2,augusta.wav
6.048E2,6.934E-2,1.889E-2,3.399E4,1.415E-3,2.462E-1,?,1.007E3,?,?,?,-9.661E-1,8.749E-1,-3.229E-1,1.76E-2,3.128E-1,-5.37E-2,9.809E-2,2.84E-1,1.923E-1,0E0,2.809E0,1.262E3,1.808E6,6.41E9,3.581E13,-6.558E2,2.16E2,-8.508E-1,-4.529E4,1.761E2,-3.933E1,1.928E7,-3.339E3,1.315E1,-5.379E2,augusta.wav
6.024E2,7.202E-2,1.399E-2,4.296E4,1.24E-3,2.56E-1,?,1.137E3,?,?,?,-9.58E-1,8.105E-1,-4.455E-1,-1.032E-1,2.611E-1,-8.918E-2,8.889E-2,3.817E-1,2.275E-1,0E0,3.272E0,1.433E3,2.072E6,6.703E9,3.864E13,-6.652E2,2.204E2,-6.376E-1,-4.717E4,1.333E2,-3.922E1,2.049E7,-3.166E3,9.16E0,-5.181E2,augusta.wav
6.178E2,6.836E-2,1.127E-2,5.567E4,8.142E-4,2.075E-1,?,1.265E3,?,?,?,-9.487E-1,8.013E-1,-4.174E-1,-1.001E-1,2.64E-1,-1.801E-1,3.331E-2,3.331E-1,2.325E-1,0E0,2.028E0,1.611E3,2.496E6,7.539E9,4.442E13,-6.804E2,2.248E2,-3.966E-1,-4.912E4,8.32E1,-3.894E1,2.178E7,-2.674E3,4.717E0,-4.93E2,augusta.wav
6.869E2,1.738E-1,6.294E-3,4.467E4,6.316E-4,1.557E-1,?,1.352E3,?,?,?,-9.491E-1,6.562E-1,-3.096E-1,2.614E-2,3.911E-1,-2.879E-1,5.245E-2,3.676E-1,1.629E-2,0E0,2.539E0,1.706E3,2.868E6,8.205E9,4.914E13,-6.988E2,2.293E2,8.412E-2,-5.111E4,-2.336E1,-3.657E1,2.312E7,-1.868E3,-6.854E-1,-4.198E2,augusta.wav
6.226E2,2.05E-1,3.253E-3,4.536E4,1.32E-4,6.004E-2,?,1.065E3,?,?,?,-9.482E-1,6.378E-1,-4.064E-1,-2.68E-1,2.294E-1,-1.036E-2,6.423E-2,2.348E-1,1.831E-1,0E0,5.418E-1,1.843E3,3.32E6,8.983E9,5.479E13,-7.265E2,2.337E2,4.719E-1,-5.312E4,-1.125E2,-3.538E1,2.449E7,-1.048E3,-2.118E0,-3.703E2,augusta.wav
1.002E3,1.746E-1,6.731E-4,4.94E4,3.087E-4,6.417E-2,?,2.05E3,?,?,?,-8.762E-1,6.615E-1,-3.276E-1,-1.165E-1,3.471E-1,-2.677E-1,-1.176E-1,7.997E-2,1.401E-2,0E0,1.274E0,1.711E3,2.484E6,7.51E9,4.351E13,-7.409E2,2.381E2,8.508E-1,-5.517E4,-2.029E2,-3.432E1,2.592E7,-1.502E2,-5.368E-1,-3.223E2,augusta.wav
1.161E3,2.385E-1,9.345E-4,4.185E4,3.777E-4,7.497E-2,?,2.174E3,?,?,?,-8.142E-1,6.394E-1,-3.246E-1,-1.711E-1,4.196E-1,-3.311E-1,-1.178E-1,1.823E-1,7.6E-3,0E0,1.884E0,1.802E3,2.407E6,7.14E9,4.196E13,-7.247E2,2.423E2,1.183E0,-5.719E4,-2.858E2,-3.417E1,2.736E7,4.958E2,2.421E0,-2.864E2,augusta.wav
7.26E2,1.652E-1,2.3E-3,4.765E4,5.264E-4,1.062E-1,?,2.302E3,?,?,?,-8.854E-1,4.623E-1,-4.558E-1,-2.135E-1,5.523E-1,-2.342E-1,-3.252E-2,5.722E-2,9.115E-2,0E0,1.896E0,1.924E3,3.24E6,8.531E9,5.386E13,-7.373E2,2.466E2,1.54E0,-5.927E4,-3.781E2,-3.373E1,2.886E7,8.607E2,5.374E0,-2.434E2,augusta.wav
9.342E2,2.396E-1,2.016E-3,6.057E4,2.115E-4,8.846E-2,?,1.673E3,?,?,?,-8.9E-1,8.083E-1,-3.084E-1,-1.593E-1,1.702E-1,-1.993E-2,-5.576E-2,2.957E-2,-1.316E-3,0E0,9.876E-1,1.728E3,2.502E6,7.457E9,4.334E13,-7.52E2,2.509E2,1.92E0,-6.139E4,-4.786E2,-3.332E1,3.042E7,1.588E3,1.215E1,-1.967E2,augusta.wav
5.8E2,1.759E-1,2.287E-4,5.39E4,1.537E-4,4.798E-2,?,1.346E3,?,?,?,-9.366E-1,5.932E-1,-2.897E-1,-1.319E-1,2.278E-1,-5.14E-2,-6.416E-2,-6.297E-2,1.406E-1,0E0,5.991E-1,1.758E3,3.15E6,9.123E9,5.417E13,-7.799E2,2.553E2,2.316E0,-6.354E4,-5.862E2,-3.266E1,3.204E7,2.505E3,2.273E1,-1.451E2,augusta.wav
1.014E3,2.893E-1,4.212E-4,4.79E4,2.627E-4,6.66E-2,?,1.839E3,?,?,?,-8.608E-1,6.311E-1,-3.957E-1,-2.792E-1,3.586E-1,-2.111E-1,-1.082E-1,3.382E-2,2.481E-2,0E0,1.264E0,2.043E3,3.123E6,7.898E9,5.133E13,-7.902E2,2.596E2,2.727E0,-6.575E4,-7.011E2,-3.207E1,3.372E7,3.512E3,3.689E1,-9.241E1,augusta.wav
7.785E2,1.487E-1,5.998E-4,4.394E4,2.494E-4,6.422E-2,?,9.5E2,?,?,?,-9.271E-1,7.503E-1,-1.587E-1,-2.761E-2,2.374E-1,-1.64E-1,-2.048E-1,-3.023E-1,3.785E-2,0E0,1.004E0,1.521E3,2.524E6,8.194E9,4.68E13,-8.025E2,2.64E2,3.111E0,-6.803E4,-8.126E2,-3.157E1,3.549E7,4.606E3,5.427E1,-4.31E1,augusta.wav
7.708E2,2.39E-1,3.454E-4,6.101E4,1.749E-4,5.027E-2,?,1.956E3,?,?,?,-8.257E-1,5.466E-1,-4.372E-1,-3.928E-1,2.44E-1,-2.741E-1,-1.463E-1,-3.82E-2,1.062E-1,0E0,7.852E-1,1.973E3,3.245E6,8.262E9,5.169E13,-8.201E2,2.685E2,3.534E0,-7.037E4,-9.375E2,-3.112E1,3.734E7,5.989E3,7.884E1,1.004E1,augusta.wav
6.608E2,2.479E-1,1.301E-4,5.255E4,1.347E-4,3.642E-2,?,1.803E3,?,?,?,-7.812E-1,5.274E-1,-4.368E-1,-5.361E-1,7.428E-2,-2.231E-1,-6.354E-2,-1.479E-1,2.626E-2,0E0,5.237E-1,2.1E3,3.59E6,8.428E9,5.481E13,-8.317E2,2.729E2,3.722E0,-7.275E4,-1.004E3,-3.125E1,3.925E7,6.696E3,9.134E1,3.38E1,augusta.wav
2.25E2,3.723E-2,4.765E-5,5.022E4,1.292E-4,2.86E-2,?,7.39E2,?,?,?,-9.777E-1,2.96E-1,-5.155E-2,-5.502E-2,3.614E-3,-8.298E-4,8.467E-3,1.16E-2,-2.596E-2,0E0,3.291E-1,1.727E3,3.971E6,1.177E10,6.908E13,-8.409E2,2.772E2,3.919E0,-7.51E4,-1.073E3,-3.127E1,4.117E7,7.666E3,1.084E2,5.928E1,augusta.wav
8.4E2,1.46E-1,1.073E-2,9.452E3,1.011E-3,1.996E-1,?,1.065E3,?,?,?,-9.194E-1,5.887E-1,-1.877E-1,7.253E-2,1.859E-1,8.575E-2,1.05E-1,1.142E-2,7.341E-2,0E0,5.251E0,1.749E3,3.06E6,8.509E9,4.829E13,-8.112E2,2.817E2,4.167E0,-7.76E4,-1.159E3,-3.136E1,4.324E7,8.696E3,1.286E2,9.061E1,augusta.wav
4.434E2,8.118E-2,1.003E-2,5.384E4,1.734E-4,1.755E-1,?,1.154E3,?,?,?,-9.587E-1,6.85E-1,-4.312E-1,-1.513E-1,2.99E-1,-2.541E-1,-8.097E-2,1.863E-1,2.783E-1,0E0,6.436E-1,1.691E3,3.28E6,9.231E9,5.496E13,-8.154E2,2.863E2,4.343E0,-8.018E4,-1.227E3,-3.146E1,4.541E7,9.653E3,1.464E2,1.121E2,augusta.wav
7.443E2,1.791E-1,1.699E-2,4.908E4,1.407E-3,3.037E-1,?,1.325E3,?,?,?,-9.325E-1,8.119E-1,-3.578E-1,-1.387E-1,2.202E-2,-2.719E-3,1.242E-2,1.368E-1,1.737E-1,0E0,4.121E0,1.418E3,1.753E6,5.823E9,3.288E13,-8.028E2,2.91E2,4.448E0,-8.287E4,-1.277E3,-3.185E1,4.772E7,1.011E4,1.545E2,1.254E2,augusta.wav
8E2,1.356E-1,4.068E-2,3.182E4,2.415E-3,4.591E-1,?,1.514E3,?,?,?,-9.235E-1,7.947E-1,-2.222E-1,-3.552E-2,-7.245E-4,1.662E-2,5.17E-2,1.24E-1,1.04E-1,0E0,9.816E0,1.512E3,2.198E6,7.112E9,3.842E13,-7.724E2,2.959E2,4.629E0,-8.57E4,-1.352E3,-3.283E1,5.018E7,1.069E4,1.672E2,1.477E2,augusta.wav
1.229E3,2.126E-1,4.829E-2,2.842E4,6.397E-4,1.947E-1,?,1.392E3,?,?,?,-9.055E-1,8.604E-1,-5.049E-1,-2.912E-1,4.856E-2,5.939E-2,-2.642E-2,2.285E-1,6.709E-2,0E0,2.517E0,1.675E3,1.904E6,5.815E9,3.297E13,-7.612E2,3.007E2,4.805E0,-8.851E4,-1.426E3,-3.439E1,5.267E7,1.122E4,1.792E2,1.709E2,augusta.wav
6.44E2,7.935E-2,4.244E-2,4.06E4,2.374E-3,4.198E-1,?,1.59E3,?,?,?,-9.586E-1,9.03E-1,-3.754E-1,8.028E-3,3.143E-1,6.64E-2,7.488E-2,2.129E-1,1.488E-1,0E0,5.946E0,1.217E3,1.497E6,5.304E9,2.93E13,-7.476E2,3.055E2,5.106E0,-9.138E4,-1.541E3,-3.634E1,5.525E7,1.158E4,1.935E2,2.136E2,augusta.wav
8.734E2,1.532E-1,4.841E-2,3.937E4,1.033E-4,3.602E-2,?,7.2E2,?,?,?,-9.274E-1,8.064E-1,-1.012E-1,-4.944E-2,2.343E-1,7.826E-2,-1.242E-2,-4.676E-2,6.101E-2,0E0,3.247E-1,1.673E3,2.732E6,9.218E9,5.067E13,-7.928E2,3.099E2,5.422E0,-9.408E4,-1.661E3,-3.872E1,5.772E7,1.205E4,2.109E2,2.627E2,augusta.wav
0E0,0E0,1.003E-4,0E0,0E0,0E0,?,0E0,?,?,?,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,-1.855E3,3.118E2,5.543E0,-9.523E4,-1.709E3,-3.974E1,5.878E7,1.225E4,2.178E2,2.831E2,augusta.wav
2.03E3,3.314E-1,?,3.71E4,1.183E-4,2.912E-2,?,2.525E3,?,?,?,-6.901E-1,8.101E-1,-1.355E-1,1.223E-1,-2.049E-1,5.964E-1,2.517E-2,-3.297E-1,-1.859E-1,0E0,5.989E-1,2.481E3,2.295E6,4.869E9,2.436E13,?,?,?,?,?,?,?,?,?,?,test.wav
1.451E3,2.44E-1,1E-4,4.35E4,5.469E-5,1.406E-2,?,2.792E3,?,?,?,-8.05E-1,7.738E-1,-4.665E-1,1.53E-1,1.141E-2,1.429E-1,-2.555E-1,-1.354E-1,6.888E-2,0E0,2.629E-1,2.074E3,2.079E6,4.892E9,2.659E13,?,?,?,?,?,?,?,?,?,?,test.wav
1.83E3,3.512E-1,2.883E-5,3.934E4,4.9E-6,1.558E-3,?,3.326E3,?,?,?,-8.15E-1,6.756E-1,-3.097E-1,-5.666E-2,8.629E-2,-9.71E-3,-2.262E-1,-1.953E-1,2.92E-1,0E0,2.995E-2,2.475E3,3.105E6,6.608E9,4.17E13,?,?,?,?,?,?,?,?,?,?,test.wav
1.18E3,1.846E-1,2.291E-6,5.288E4,1.671E-5,4.918E-3,?,2.226E3,?,?,?,-8.6E-1,8.825E-1,-1.346E-1,-1.506E-1,5.857E-2,3.431E-1,7.79E-2,3.856E-2,-4.251E-1,0E0,7.018E-2,1.547E3,1.59E6,5.125E9,2.707E13,?,?,?,?,?,?,?,?,?,?,test.wav
8.541E2,1.749E-1,2.342E-6,3.448E4,3.292E-6,1.858E-3,?,2.313E3,?,?,?,-9.422E-1,7.04E-1,-1.872E-1,-3.012E-1,-6.604E-2,3.531E-1,8E-2,-6.5E-2,-2.365E-1,0E0,1.463E-2,1.762E3,3.212E6,9.174E9,5.195E13,?,?,?,?,?,?,?,?,?,?,test.wav
4.647E2,5.774E-2,2.489E-4,4.584E4,1.728E-4,3.648E-2,?,9.75E2,?,?,?,-9.825E-1,9.474E-1,1.221E-1,1.522E-1,-2.167E-1,3.746E-1,9.778E-2,3.044E-1,1.121E-1,0E0,2.19E-1,1.122E3,1.898E6,7.005E9,3.573E13,?,?,?,?,?,?,?,?,?,?,test.wav
4.09E2,5.127E-2,2.318E-4,5.235E4,5.33E-5,2.041E-2,?,8.39E2,?,?,?,-9.86E-1,9.66E-1,1.965E-1,2.121E-2,-1.52E-1,2.151E-1,-4.926E-2,1.459E-1,2.546E-1,0E0,6.28E-2,7.59E2,9.827E5,4.322E9,2.404E13,?,?,?,?,?,?,?,?,?,?,test.wav
7.305E2,1.132E-1,2.461E-5,3.758E4,2.735E-5,6.789E-3,?,1.594E3,?,?,?,-9.595E-1,8.108E-1,3.883E-2,2.126E-1,-2.723E-1,2.355E-1,5.884E-3,5.325E-1,-3.136E-1,0E0,8.337E-2,1.517E3,2.446E6,7.486E9,3.679E13,?,?,?,?,?,?,?,?,?,?,test.wav
1.373E3,2.598E-1,1.065E-5,1.125E4,2.976E-5,5.664E-3,?,2.517E3,?,?,?,-8.164E-1,5.806E-1,3.347E-2,1.229E-1,-3.697E-2,-1.969E-1,6.226E-2,2.906E-1,-1.622E-1,0E0,1.734E-1,2.198E3,3.429E6,8.978E9,5.11E13,?,?,?,?,?,?,?,?,?,?,test.wav
6.638E2,1.116E-1,1.012E-5,2.337E4,3.003E-5,1.738E-2,?,2.397E3,?,?,?,-9.54E-1,7.531E-1,-1.258E-1,-3.066E-2,-2.351E-1,6.135E-1,1.353E-2,-8.122E-2,-2.677E-2,0E0,1.07E-1,1.587E3,2.78E6,8.818E9,4.642E13,-1.566E3,3.163E2,5.562E0,-9.801E4,-1.739E3,-4.226E1,6.138E7,1.239E4,2.179E2,2.936E2,test.wav
5.509E2,1.013E-1,1.384E-4,4.411E4,1.362E-4,3.183E-2,?,9.53E2,?,?,?,-9.726E-1,9.259E-1,-4.024E-1,-4.661E-2,7.795E-2,4.429E-1,-2.33E-1,9.624E-3,1.779E-1,0E0,1.959E-1,1.184E3,1.582E6,5.912E9,3.24E13,-1.579E3,3.208E2,5.542E0,-1.009E5,-1.759E3,-4.472E1,6.409E7,1.226E4,2.119E2,2.987E2,test.wav
7.888E2,1.265E-1,1.681E-4,1.981E4,6.127E-5,2.281E-2,?,1.258E3,?,?,?,-9.493E-1,8.678E-1,-7.783E-2,-9.497E-2,-5.608E-2,4.389E-1,2.167E-2,4.445E-2,-5.934E-2,0E0,1.789E-1,1.604E3,2.406E6,7.884E9,4.127E13,-1.574E3,3.254E2,5.522E0,-1.038E5,-1.778E3,-4.693E1,6.692E7,1.23E4,2.087E2,3.04E2,test.wav
5.523E2,8.057E-2,1.036E-4,4.079E4,1.066E-4,2.331E-2,?,1.185E3,?,?,?,-9.626E-1,9.192E-1,-4.054E-1,-1.026E-1,1.07E-1,2.647E-1,-1.407E-1,1.523E-1,3.974E-3,0E0,2.005E-1,1.264E3,1.665E6,5.49E9,2.893E13,-1.558E3,3.3E2,5.509E0,-1.068E5,-1.799E3,-4.979E1,6.982E7,1.254E4,2.094E2,3.1E2,test.wav
5.079E2,7.251E-2,1.337E-4,3.784E4,1.015E-4,1.801E-2,?,1.062E3,?,?,?,-9.784E-1,8.62E-1,-1.739E-1,4.883E-1,6.968E-2,-2.361E-2,4.712E-2,2.648E-1,-2.338E-1,0E0,1.626E-1,1.267E3,2.171E6,6.816E9,3.475E13,-1.553E3,3.346E2,5.546E0,-1.098E5,-1.837E3,-5.299E1,7.282E7,1.269E4,2.104E2,3.248E2,test.wav
6.64E2,1.171E-1,7.675E-5,2.546E4,1.701E-5,6.048E-3,?,1.216E3,?,?,?,-9.527E-1,7.607E-1,-1.956E-2,-9.366E-2,8.303E-2,2.855E-1,-4.922E-2,-9.688E-2,-2.029E-1,0E0,6.949E-2,1.409E3,2.425E6,8.207E9,4.439E13,-1.527E3,3.392E2,5.618E0,-1.129E5,-1.886E3,-5.647E1,7.589E7,1.299E4,2.152E2,3.477E2,test.wav
7.742E2,1.017E-1,3.074E-6,3.462E4,2.348E-5,7.583E-3,?,2.004E3,?,?,?,-9.4E-1,5.436E-1,1.278E-1,4.402E-2,1.509E-1,1.069E-1,-4.419E-2,1.505E-1,6.158E-2,0E0,9.242E-2,1.995E3,4.28E6,1.225E10,7.003E13,-1.522E3,3.438E2,5.678E0,-1.16E5,-1.933E3,-6.009E1,7.901E7,1.32E4,2.18E2,3.682E2,test.wav
6.876E2,8.655E-2,3.508E-6,5.093E4,2.048E-5,8.276E-3,?,1.833E3,?,?,?,-9.3E-1,2.336E-1,2.381E-1,4.637E-1,3.376E-1,2.409E-1,-4.701E-2,1.478E-1,-3.411E-1,0E0,6.57E-2,2.044E3,4.531E6,1.17E10,6.53E13,-1.527E3,3.482E2,5.822E0,-1.19E5,-2.008E3,-6.4E1,8.214E7,1.374E4,2.298E2,4.081E2,test.wav
1.923E3,5.093E-1,9.802E-5,1.332E4,9.534E-5,2.182E-2,?,2.306E3,?,?,?,-7.866E-1,1.961E-1,1.412E-1,5.014E-1,-2.484E-2,3.708E-1,-2.428E-2,3.656E-1,3.089E-2,0E0,5.355E-1,3.275E3,4.408E6,3.322E9,3.571E13,-1.527E3,3.526E2,6.001E0,-1.221E5,-2.096E3,-6.824E1,8.535E7,1.437E4,2.446E2,4.605E2,test.wav
1.359E3,2.062E-1,9.837E-5,3.141E4,1.391E-4,3.354E-2,?,2.363E3,?,?,?,-8.587E-1,6.365E-1,6.089E-2,3.713E-1,2.923E-1,2.913E-2,2.455E-1,6.582E-2,-3.978E-3,0E0,5.014E-1,2.654E3,3.632E6,7.506E9,4.482E13,-1.535E3,3.571E2,6.155E0,-1.253E5,-2.177E3,-7.287E1,8.866E7,1.469E4,2.533E2,5.126E2,test.wav
1.179E3,1.65E-1,2.078E-4,3.968E4,2.008E-4,4.484E-2,?,2.453E3,?,?,?,-8.772E-1,7.175E-1,1.756E-1,2.309E-1,2.849E-2,8.212E-2,5.363E-2,1.109E-1,2.344E-1,0E0,5.313E-1,2.432E3,4.183E6,9.557E9,5.496E13,-1.498E3,3.617E2,6.346E0,-1.285E5,-2.274E3,-7.747E1,9.214E7,1.515E4,2.658E2,5.779E2,test.wav
1.199E3,1.864E-1,1.237E-3,4.178E4,3.626E-4,6.965E-2,?,2.615E3,?,?,?,-8.693E-1,7.399E-1,7.811E-2,2.787E-2,-2.579E-1,-3.535E-1,-2.218E-1,-5.609E-3,-2.278E-1,0E0,7.346E-1,2.142E3,3.77E6,1.035E10,5.846E13,-1.459E3,3.663E2,6.644E0,-1.319E5,-2.412E3,-8.243E1,9.576E7,1.573E4,2.852E2,6.773E2,test.wav
